home_ownership,income,years_in_current_job,tax_liens,number_of_open_accounts,years_of_credit_history,maximum_open_credit,number_of_credit_problem,bankruptcies,purpose,term,current_loan_amount,current_credit_balance,monthly_debt,credit_score,credit_default,num_features_clustered_by_3,num_features_clustered_by_4,income_per_credit_history,mean_credit_score_per_history,number_of_credit_problem_per_history,number_of_bankruptcies_per_history,current_credit_balance_per_income,monthly_income_per_monthly_debt,current_loan_amount_per_income,months_to_pay_per_month_of_credit_history,PCA_5_0,PCA_5_1,PCA_5_2,PCA_5_3,PCA_5_4
Home Mortgage,1123926.0,10+ years,0.0,12.0,19.4,362362.0,0.0,0.0,debt consolidation,0,47718.0,193401.0,13300.0,738.0,0,2,1,21804164.4,38.04123711340206,0.0,0.0,0.17207627548432905,7.042142857142857,0.04245653183572584,0.015411596000310054,0.8882496203857727,-0.08942588913851789,0.44185547939205405,-0.4006963737231923,-0.9786231524399952
Home Mortgage,0.0,9 years,0.0,10.0,13.3,1300222.0,0.0,0.0,debt consolidation,0,321948.0,106685.0,13655.0,729.0,0,2,1,0.0,54.81203007518797,0.0,0.0,2.1767,0.0,54.787312,0.14772742915509202,-4.216395059108354,-0.9148439758375158,0.5853050259661299,0.25030621762475824,0.30701966057685975
Home Mortgage,507110.0,10+ years,0.0,17.0,21.0,356422.0,0.0,0.0,debt consolidation,0,108746.0,132050.0,8029.0,735.0,0,2,1,10649310.0,35.0,0.0,0.0,0.26039715249156986,5.2633163117034085,0.214442625860267,0.053746636695945454,0.2673376765046973,-0.19735303189797926,0.357311140303154,-0.32413341011305713,-1.3955343109530518
Rent,1529576.0,unknown,0.0,7.0,20.3,661650.0,0.0,0.0,home improvements,1,11873177.445066666,410286.0,13256.0,736.0,0,0,2,31050392.8,36.25615763546798,0.0,0.0,0.2682351187518633,9.615620599476967,7.762397844282773,3.6768607198434,1.305219945458719,0.04905065400085814,0.7801779357359552,0.8555991645829439,-0.24674918836932735
Rent,1013384.0,10+ years,0.0,9.0,29.0,651882.0,0.0,0.0,debt consolidation,0,422092.0,412680.0,11654.0,723.0,0,2,1,29388136.0,24.93103448275862,0.0,0.0,0.4072296385180741,7.246324580973629,0.41651733202813546,0.10407654418886317,1.3358366250060536,-1.1515393985652653,0.031085642507915155,0.5024486650917124,-1.722249876471077
Rent,0.0,1 year,0.0,11.0,13.6,293106.0,1.0,1.0,other,0,158708.0,16967.0,15006.0,729.0,1,2,1,0.0,53.60294117647059,0.07352941176470588,0.07352941176470588,2.1767,0.0,54.787312,0.064805777035591,-4.478853935960564,1.401462608221877,-4.899058165852012,1.101069303294587,0.9557438926751883
Rent,1254513.0,1 year,4.0,5.0,10.5,122804.0,5.0,0.0,debt consolidation,0,193864.0,31920.0,1965.0,716.0,1,2,1,13172386.5,68.19047619047619,0.47619047619047616,0.0,0.025444136489617884,53.202417302798985,0.1545332730709048,0.7830041601033967,-0.6249266795120154,8.902687155463292,-12.531354049480248,1.3187636815650345,2.0260144791559003
Home Mortgage,0.0,5 years,0.0,8.0,16.2,800316.0,0.0,0.0,business loan,1,354002.0,449958.0,26564.0,729.0,0,2,1,0.0,45.0,0.0,0.0,2.1767,0.0,54.787312,0.06855134551975725,-3.7819910112247257,-1.828822523999953,0.3281789685880456,0.7391193512006149,0.6035931392795059
Home Mortgage,0.0,5 years,0.0,11.0,24.7,1796520.0,0.0,0.0,debt consolidation,0,378774.0,1039528.0,51112.0,729.0,0,1,0,0.0,29.51417004048583,0.0,0.0,2.1767,0.0,54.787312,0.0250022495648201,-2.8779509422025473,-3.774076927187699,-0.2326365860087669,1.7278825292406557,1.517398098725138
Home Mortgage,1093507.0,2 years,0.0,6.0,16.2,1378410.0,0.0,0.0,home improvements,1,545776.0,591641.0,17223.0,704.0,1,2,1,17714813.4,43.45679012345679,0.0,0.0,0.5410491199416191,5.290923958272852,0.49910608711238247,0.16300817000140258,0.4171322974173942,-0.07751606869594269,0.5827405726435957,-0.5902978261818242,-0.34422313058180953
Home Mortgage,525996.0,1 year,0.0,11.0,7.4,238986.0,0.0,0.0,debt consolidation,0,59818.0,81529.0,12711.0,709.0,0,2,1,3892370.4000000004,95.8108108108108,0.0,0.0,0.1549992775610461,3.4484304932735426,0.11372329827603252,0.052995525617663915,-1.0939479211377874,2.690146648858976,1.6533463785489897,-2.8271376250817415,1.0006880720270144
Home Mortgage,1190996.0,unknown,0.0,10.0,22.0,1369280.0,0.0,0.0,home improvements,0,689084.0,163191.0,16674.0,707.0,0,2,1,26201912.0,32.13636363636363,0.0,0.0,0.13702061132027313,5.9523609611770825,0.5785779297327615,0.15654112190636119,1.2956711003288854,-0.36843720290569026,0.24772301775215158,-0.19525466186491136,-1.2730990351020597
Home Mortgage,1789572.0,1 year,0.0,10.0,10.0,359656.0,1.0,1.0,debt consolidation,1,330660.0,168663.0,18641.0,675.0,1,2,1,17895720.0,67.5,0.1,0.1,0.09424767486303988,8.000160935572126,0.18477043673012317,0.14781932299769326,0.1975915451361009,4.664100259663432,-6.333411260443059,-0.6883864483604525,1.568700795801589
Rent,0.0,< 1 year,0.0,10.0,22.5,988064.0,0.0,0.0,other,1,267696.0,686926.0,21771.0,729.0,0,2,1,0.0,32.4,0.0,0.0,2.1767,0.0,54.787312,0.04554070399461057,-3.4098028230425657,-2.670104797251496,0.005291419618065557,1.3888744798562025,0.09348657969628246
Rent,1066945.0,9 years,0.0,9.0,8.0,231462.0,0.0,0.0,debt consolidation,0,49412.0,75962.0,9069.0,736.0,0,2,1,8535560.0,92.0,0.0,0.0,0.07119579734662987,9.803956702319256,0.046311665549770606,0.05675469548278017,-0.6838202570719647,2.7136647974229957,1.695629127334263,-2.512824370799769,0.7640391836047338
Home Mortgage,942210.0,10+ years,2.0,11.0,15.0,621434.0,2.0,0.0,debt consolidation,0,11873177.445066666,236683.0,6595.0,741.0,0,0,2,14133150.0,49.4,0.13333333333333333,0.0,0.2511998386771527,11.905610310841547,12.601413108613437,10.001834255805464,-0.19651872278182445,3.1869070778842286,-2.4873215913443323,1.6280377924683433,0.8847103543392821
Home Mortgage,744268.0,4 years,0.0,12.0,15.8,489280.0,0.0,0.0,debt consolidation,0,140030.0,375649.0,12280.0,742.0,0,2,1,11759434.4,46.962025316455694,0.0,0.0,0.5047227611559277,5.0506786102062975,0.18814459307668743,0.060142903283442586,-0.06920547231856546,0.1535866349099096,0.6733013242825812,-0.7061165763014445,-0.43141326896753396
Home Mortgage,703494.0,10+ years,0.0,12.0,23.0,749166.0,0.0,0.0,debt consolidation,0,11873177.445066666,313804.0,9966.0,741.0,0,0,2,16180362.0,32.21739130434783,0.0,0.0,0.4460649273483498,5.882450331125828,16.877439530495877,4.316552163248765,0.13876891631283936,-0.28975718326777067,0.6594604425619569,1.213809220372031,-0.6706813684889301
Rent,950285.0,6 years,0.0,23.0,15.6,502722.0,0.0,0.0,debt consolidation,0,336028.0,272232.0,18293.0,683.0,1,1,0,14824446.0,43.782051282051285,0.0,0.0,0.2864740577826652,4.329001075092476,0.35360760192994733,0.09812613390484708,0.6407631557955554,-0.2193402947258015,0.393147399388716,-0.8170073095905884,0.24431499218649977
Rent,1362319.0,4 years,0.0,10.0,19.6,713064.0,0.0,0.0,debt consolidation,1,11873177.445066666,138567.0,23386.0,732.0,0,0,2,26701452.400000002,37.3469387755102,0.0,0.0,0.10171406256537566,4.854467772741526,8.715416466383179,2.158607569493774,1.2319630734034344,-0.01954182827205057,0.6297886003607406,0.41004507081039093,-0.10897469718511067
Rent,1753377.0,10+ years,0.0,7.0,17.1,291522.0,0.0,0.0,debt consolidation,0,446204.0,198911.0,18118.0,711.0,0,2,1,29982746.700000003,41.57894736842105,0.0,0.0,0.11344451307391394,8.064618059388453,0.2544826355085073,0.12001785135220333,1.4025116264948674,0.17681981617464929,0.5243537773823692,-0.6125229047486892,-0.6296368973006962
Rent,1608388.0,10+ years,0.0,11.0,23.5,748682.0,0.0,0.0,debt consolidation,1,683408.0,585162.0,23724.0,727.0,0,1,0,37797118.0,30.93617021276596,0.0,0.0,0.363818929263337,5.649651548361716,0.424902448911581,0.1021510969530212,1.8741566273507493,-1.2779991741414882,0.11479967495393598,0.2315596207925429,-0.1914696561594578
Rent,613776.0,2 years,0.0,7.0,8.3,37752.0,0.0,0.0,debt consolidation,0,11873177.445066666,27778.0,7877.0,702.0,0,0,2,5094340.800000001,84.57831325301204,0.0,0.0,0.045257553244180286,6.493335026025137,19.344479818478835,15.133757634405422,-1.1916243215219016,3.644785524198875,2.44595815093059,0.03853611047532978,1.1420171830924075
Home Mortgage,0.0,10+ years,0.0,8.0,16.9,413600.0,0.0,0.0,debt consolidation,1,393272.0,251104.0,9821.0,729.0,0,2,1,0.0,43.13609467455622,0.0,0.0,2.1767,0.0,54.787312,0.19745555904336543,-3.9793994720357238,-1.4098041619263681,0.37075485557622184,0.7416334823774084,-0.3754258938143982
Home Mortgage,1910241.0,< 1 year,0.0,23.0,30.9,956516.0,0.0,0.0,debt consolidation,0,224554.0,214776.0,33270.0,714.0,0,1,0,59026446.9,23.106796116504857,0.0,0.0,0.11243398084325486,4.784693417493237,0.11755270670035875,0.018202383882126853,3.358462436644478,-2.3021893210464053,-0.4422011501858688,0.7009591753835669,0.1260084522490187
Own Home,1869695.0,4 years,0.0,12.0,12.4,639584.0,0.0,0.0,other,1,404228.0,302708.0,44561.0,692.0,0,1,0,23184218.0,55.806451612903224,0.0,0.0,0.1619023423606524,3.496508531376465,0.21619996844405104,0.0609633092054796,1.2656744768055377,0.05866970563203643,0.6197427851322235,-1.2676944365761105,1.496443819570384
Home Mortgage,0.0,10+ years,0.0,19.0,28.8,1432310.0,0.0,0.0,debt consolidation,0,258698.0,351310.0,9550.0,729.0,0,2,1,0.0,25.3125,0.0,0.0,2.1767,0.0,54.787312,0.07838193232499514,-3.2877337860173044,-2.9732021385324936,-0.2708502492699049,1.7707252145322872,-0.7392043297189299
Home Mortgage,3472820.0,7 years,0.0,10.0,13.4,432542.0,1.0,1.0,home improvements,0,260832.0,104595.0,28217.0,747.0,0,1,0,46535788.0,55.74626865671642,0.07462686567164178,0.07462686567164178,0.03011817485501696,10.25628758077282,0.07510668563300142,0.05748625127542992,2.1550508857414874,2.7577335482789627,-4.7762042574459915,-0.09590759979956587,1.9118205574161165
Rent,969855.0,3 years,0.0,12.0,11.2,240130.0,1.0,1.0,debt consolidation,0,134750.0,107844.0,19720.0,742.0,0,2,1,10862376.0,66.25,0.08928571428571429,0.08928571428571429,0.11119600352630032,4.098440669371197,0.13893829489975307,0.05084199628127114,-0.42016354513322995,4.129613816807648,-5.5301507062288,-0.6469898944865579,1.2230000143561615
Home Mortgage,0.0,4 years,0.0,7.0,15.8,610346.0,0.0,0.0,medical bills,1,215996.0,117021.0,19198.0,729.0,0,2,1,0.0,46.13924050632911,0.0,0.0,2.1767,0.0,54.787312,0.05934052553821754,-4.003887447849778,-1.3336679227931414,0.3934252257975328,0.5775268907203025,-0.091598042803923
Home Mortgage,967005.0,10+ years,0.0,16.0,23.4,1009030.0,0.0,0.0,debt consolidation,0,134354.0,314583.0,11443.0,727.0,0,2,1,22627917.0,31.06837606837607,0.0,0.0,0.32531682876510465,7.04218736345364,0.1389382681578689,0.041813218646216996,1.0038159623857528,-0.7608895000247132,0.1911405928516665,0.03940512707557529,-1.0672600302711048
Rent,946086.0,unknown,0.0,11.0,16.0,769824.0,1.0,1.0,debt consolidation,0,78254.0,75126.0,1853.0,744.0,0,2,1,15137376.0,46.5,0.0625,0.0625,0.07940715748885407,42.54749055585537,0.08271341083157345,0.2199530041374348,0.17016662253263834,3.2904411009140913,-3.543147995057583,0.5694273140989802,-0.7419001889726445
Home Mortgage,0.0,2 years,0.0,7.0,23.8,247456.0,0.0,0.0,debt consolidation,0,752906.0,188917.0,46446.0,729.0,0,2,1,0.0,30.630252100840334,0.0,0.0,2.1767,0.0,54.787312,0.05675893489635444,-3.2643574689139636,-2.7966168004171927,-0.13818423244656317,1.4327597657901883,0.15052914983606708
Home Mortgage,1725390.0,1 year,1.0,21.0,17.5,401962.0,2.0,1.0,debt consolidation,0,310772.0,273543.0,21855.0,730.0,1,1,0,30194325.0,41.714285714285715,0.11428571428571428,0.05714285714285714,0.15853980839114634,6.578929306794784,0.18011695906432748,0.06771295660794631,1.257139494863846,2.052067220508838,-5.576204238239965,0.45401871005959243,1.3903758010408975
Rent,656963.0,2 years,0.0,9.0,6.0,182424.0,0.0,0.0,moving,0,108680.0,83505.0,17573.0,703.0,0,2,1,3941778.0,117.16666666666667,0.0,0.0,0.1271076148885097,3.1153995713120506,0.16542788558868612,0.08589566064100862,-1.3467027788478176,3.4402100934951747,2.0282174942948727,-3.5229274111725863,1.9231910122190636
Rent,691334.0,< 1 year,0.0,7.0,15.0,207724.0,0.0,0.0,debt consolidation,0,216348.0,172919.0,10255.0,715.0,1,2,1,10370010.0,47.666666666666664,0.0,0.0,0.2501236739405266,5.617861205915813,0.31294280333384444,0.11720461563464976,-0.034255088705001914,0.7867865540347199,0.7597239014617063,-1.007835882303318,-1.1478971492226888
Own Home,583965.0,2 years,0.0,11.0,21.6,225258.0,0.0,0.0,debt consolidation,0,73260.0,138719.0,7154.0,719.0,0,2,1,12613644.0,33.28703703703704,0.0,0.0,0.23754677078249553,6.802313391109869,0.12545272405024274,0.03950781225732301,0.3788981879892951,-0.030993220961932376,0.37109811251232255,-0.3075017797141271,-1.875782678879419
Rent,652726.0,7 years,0.0,8.0,18.0,236896.0,0.0,0.0,debt consolidation,0,143110.0,152836.0,11912.0,744.0,0,2,1,11749068.0,41.333333333333336,0.0,0.0,0.23415031728474123,4.566305686142825,0.21924973112760945,0.0556200718851827,0.1342528128358048,0.335470740801455,0.6017452715067426,-0.6455799181716638,-1.376571256262563
Rent,633270.0,1 year,0.0,6.0,10.9,310596.0,0.0,0.0,debt consolidation,0,138028.0,158802.0,5594.0,736.0,0,2,1,6902643.0,67.5229357798165,0.0,0.0,0.2507650765076508,9.433768323203433,0.21796074344276534,0.18864139056809445,-0.6686798746063949,1.8266061280516144,1.2812829059484623,-1.6286343864625366,-0.5493055152170185
Own Home,344888.0,unknown,0.0,4.0,19.4,178860.0,0.0,0.0,debt consolidation,0,103554.0,64733.0,2334.0,680.0,0,2,1,6690827.199999999,35.05154639175258,0.0,0.0,0.1876928162185985,12.313910311339617,0.3002539954999884,0.1905825139798055,-0.0077344859898441755,0.7494369435873888,0.5717133944899274,-0.556630585374925,-2.632158836783674
Rent,571140.0,10+ years,0.0,8.0,15.6,271128.0,0.0,0.0,debt consolidation,1,220440.0,137674.0,11004.0,722.0,1,2,1,8909784.0,46.282051282051285,0.0,0.0,0.24105123087159017,4.325245365321702,0.38596491228070173,0.10701236846275014,-0.09841240642473231,0.6903585609222562,0.7155528667986493,-0.9623056056742807,-1.218552673597107
Rent,0.0,1 year,0.0,7.0,8.0,164230.0,0.0,0.0,debt consolidation,0,262130.0,27094.0,6117.0,729.0,1,2,1,0.0,91.125,0.0,0.0,2.1767,0.0,54.787312,0.44638234973570917,-5.047272480663432,0.8541264957380343,1.3752513740340921,-1.0163889574660059,1.2822432018583094
Home Mortgage,1769622.0,10+ years,0.0,19.0,17.8,1019084.0,0.0,0.0,debt consolidation,1,237248.0,397803.0,30821.0,640.0,0,1,0,31499271.6,35.955056179775276,0.0,0.0,0.2247954647941764,4.7846760325751925,0.13406704934726174,0.03603749425673701,1.954802610498686,-0.911766795315006,0.07703249449280132,-0.5279191128546291,0.6038119362407529
Home Mortgage,1112640.0,8 years,0.0,10.0,14.7,819984.0,0.0,0.0,debt consolidation,0,515328.0,442605.0,17060.0,737.0,1,2,1,16355808.0,50.13605442176871,0.0,0.0,0.397797131147541,5.43493552168816,0.4631578947368421,0.17124036015344007,0.30231895434441275,0.2430186717901964,0.7412960429951491,-0.8113259375339738,0.009954706217811379
Home Mortgage,904362.0,9 years,0.0,7.0,18.7,156794.0,0.0,0.0,debt consolidation,0,156838.0,94924.0,11003.0,723.0,0,2,1,16911569.4,38.663101604278076,0.0,0.0,0.10496239337787303,6.8493592656548214,0.17342391652900055,0.06352100051144698,0.585011406547455,0.37782068439760563,0.5380358159653632,-0.6000916706358738,-1.6039228545949813
Home Mortgage,4454664.0,10+ years,0.0,13.0,17.3,251548.0,1.0,1.0,home improvements,0,644754.0,75601.0,16037.0,729.0,0,1,0,77065687.2,42.13872832369942,0.057803468208092484,0.057803468208092484,0.016971201419456104,23.147845607033734,0.14473684210526316,0.193661622815159,3.904988471650736,1.5966387155636708,-3.8378923166450027,0.6644296614059203,1.4110648167655722
Rent,1405335.0,8 years,0.0,11.0,13.5,445126.0,1.0,1.0,debt consolidation,0,151866.0,211432.0,19792.0,725.0,1,2,1,18972022.5,53.7037037037037,0.07407407407407407,0.07407407407407407,0.15044953694314878,5.917100343573161,0.10806391358644024,0.04736481631186563,0.35201547790166177,2.9981802308031806,-4.693552016081919,-0.3046999838980041,0.7976481406248165
Home Mortgage,0.0,10+ years,0.0,8.0,19.1,355212.0,0.0,0.0,debt consolidation,1,654060.0,191729.0,11702.0,729.0,0,2,1,0.0,38.167539267015705,0.0,0.0,2.1767,0.0,54.787312,0.243861299048536,-3.8476599627621395,-1.6527369334653355,0.24331507092098295,0.9724494940479169,-0.6400468906947289
Home Mortgage,1199261.0,6 years,0.0,7.0,19.7,408672.0,0.0,0.0,debt consolidation,0,11873177.445066666,196954.0,12053.0,747.0,0,0,2,23625441.7,37.91878172588832,0.0,0.0,0.16422947131608548,8.29158024281645,9.900411540996219,4.1670079557906705,0.8088943681670852,0.4416017593662691,0.8862381153621735,0.7442996778105712,-0.6301245579577515
Home Mortgage,814891.0,< 1 year,0.0,6.0,19.6,172766.0,0.0,0.0,debt consolidation,0,172810.0,74309.0,17317.0,737.0,1,2,1,15971863.600000001,37.60204081632653,0.0,0.0,0.0911888829303551,3.9214403957575406,0.21206517190642674,0.042428618961588206,0.5757380298097311,0.1890271842078956,0.48166171226455107,-0.5577149569935202,-1.5492958253792048
Rent,0.0,1 year,0.0,10.0,9.0,212168.0,0.0,0.0,other,0,116996.0,107559.0,13588.0,729.0,1,2,1,0.0,81.0,0.0,0.0,2.1767,0.0,54.787312,0.07972448456699267,-4.7255576754580275,0.12740480928039039,1.097498129031022,-0.6798109562444801,1.4309933929848304
Rent,1735061.0,10+ years,0.0,12.0,23.4,395494.0,1.0,1.0,debt consolidation,1,772706.0,151316.0,28050.0,599.0,1,1,0,40600427.4,25.5982905982906,0.042735042735042736,0.042735042735042736,0.0872107666531609,5.154667260843731,0.4453480309914176,0.0981034579073795,2.3690993161853133,0.41255062603584514,-3.339534418328268,0.28106300067837475,-0.41297063043698035
Home Mortgage,1294451.0,10+ years,0.0,11.0,27.6,1300948.0,1.0,1.0,buy a car,1,11873177.445066666,252795.0,5081.0,740.0,0,0,2,35726847.6,26.81159420289855,0.036231884057971016,0.036231884057971016,0.19529128564928297,21.230253230991277,9.172365307815179,7.055494138118676,1.5007465487535925,1.0900579171661053,-1.9315679178588911,2.4632816601765843,-0.7245321561149319
Home Mortgage,2738470.0,4 years,0.0,5.0,18.4,72226.0,0.0,0.0,debt consolidation,1,328020.0,37297.0,25103.0,724.0,0,2,1,50387847.99999999,39.34782608695652,0.0,0.0,0.013619648928051065,9.090779322524533,0.11978221415607986,0.059180091068276965,2.5901038924292763,-0.11627213348165777,0.38777179717434396,-0.3950370309060623,-0.3194688152642898
Own Home,563730.0,6 years,0.0,17.0,15.8,564806.0,1.0,1.0,debt consolidation,0,135982.0,131708.0,16160.0,737.0,0,2,1,8906934.0,46.64556962025316,0.06329113924050632,0.06329113924050632,0.23363667003707447,2.907023514851485,0.241218313731751,0.044381475331077405,-0.20669024388890386,2.28252029177162,-4.077304134816689,-0.17922691138227642,0.17013628758363186
Own Home,2704688.0,10+ years,0.0,15.0,24.0,1021614.0,0.0,0.0,debt consolidation,0,11873177.445066666,457026.0,19564.0,724.0,0,0,2,64912512.0,30.166666666666668,0.0,0.0,0.16897549735866021,11.520684249982962,4.389851045690544,2.107253658410762,3.463247516656086,-1.1412676876376193,0.28118788342656265,1.18735280427641,0.8032859883017663
Own Home,721905.0,3 years,0.0,12.0,14.6,584364.0,1.0,1.0,debt consolidation,1,417516.0,170069.0,20214.0,669.0,0,2,1,10539813.0,45.821917808219176,0.0684931506849315,0.0684931506849315,0.23558362942492433,2.9760933016721083,0.5783531074033287,0.1178926581468696,0.004958545199278502,2.6027990566803214,-4.512066397039739,-0.32833148927715133,0.13269661338083713
Rent,698060.0,2 years,0.0,13.0,14.7,407836.0,0.0,0.0,debt consolidation,0,222948.0,293056.0,10703.0,710.0,1,2,1,10261482.0,48.29931972789116,0.0,0.0,0.41981491562329887,5.435080507022953,0.31938228805546803,0.11808628898630369,-0.07086854147657708,0.4209971804623018,0.6879878942771132,-0.9268195086818266,-0.5183678107533523
Rent,853651.0,10+ years,0.0,7.0,15.6,98450.0,0.0,0.0,debt consolidation,0,43736.0,71592.0,17144.0,701.0,0,2,1,13316955.6,44.93589743589744,0.0,0.0,0.08386565469963721,4.149415733395551,0.051234052323490514,0.013627652743378363,0.39958350729938935,0.6538483830899722,0.6283810323117889,-1.0557108208803951,-1.1266990050487027
Home Mortgage,1744390.0,4 years,0.0,18.0,18.7,424490.0,0.0,0.0,business loan,1,542960.0,254410.0,23404.0,622.0,1,1,0,32620093.0,33.2620320855615,0.0,0.0,0.14584467922884217,6.211153364097306,0.3112606699189975,0.10338437203628675,2.0174540277637116,-0.6597552292201602,0.057980354735061544,-0.5043933700358867,-0.0800229328089318
Own Home,0.0,7 years,0.0,25.0,27.8,925650.0,0.0,0.0,medical bills,0,220924.0,396511.0,20180.0,729.0,0,1,0,0.0,26.22302158273381,0.0,0.0,2.1767,0.0,54.787312,0.03281675947646243,-3.117792848383646,-3.366761397339007,-0.3575928214296655,1.7742716043013644,0.1804385399832163
Rent,750196.0,3 years,0.0,11.0,8.8,203412.0,0.0,0.0,debt consolidation,0,104236.0,53580.0,2607.0,732.0,0,2,1,6601724.800000001,83.18181818181817,0.0,0.0,0.07142133522439469,23.980181562460043,0.13894502236748796,0.37862805267868554,-0.7095485908606225,2.702121719259815,1.686601099019942,-1.927034408804404,0.14699854172829477
Home Mortgage,1492336.0,6 years,0.0,12.0,14.8,473484.0,0.0,0.0,debt consolidation,0,755986.0,206511.0,39049.0,740.0,1,1,0,22086572.8,50.0,0.0,0.0,0.1383810348339784,3.1847507832040085,0.506578947368421,0.10900862833690818,1.050797188765179,-0.07178011509290567,0.5833230553247188,-0.8907380625268094,0.799279580982054
Home Mortgage,984998.0,2 years,0.0,16.0,11.7,1017830.0,0.0,0.0,debt consolidation,1,402534.0,482581.0,17648.0,687.0,1,2,1,11524476.6,58.71794871794872,0.0,0.0,0.48993094402222137,4.651131384103959,0.4086647891670846,0.16245757491224402,0.011630872729419713,0.4626584165636515,0.8076255350314563,-1.3000689430801577,0.780341249883756
Home Mortgage,767752.0,6 years,0.0,7.0,10.5,211156.0,0.0,0.0,debt consolidation,0,133342.0,85899.0,4702.0,722.0,0,2,1,8061396.0,68.76190476190476,0.0,0.0,0.11188378538903188,13.606833971359706,0.1736784795090081,0.22506802238831164,-0.4596877626072717,2.0577580561078745,1.326473814020849,-1.6952411974615236,-0.5558507271359875
Own Home,0.0,2 years,0.0,3.0,14.3,100342.0,0.0,0.0,other,0,223036.0,77653.0,21230.0,729.0,0,2,1,0.0,50.97902097902097,0.0,0.0,2.1767,0.0,54.787312,0.06122202495259489,-4.15195664241286,-0.9815010197207308,0.5352756074952073,0.35440280390577256,-0.07550691556634714
Home Mortgage,1572858.0,10+ years,0.0,31.0,19.9,1634864.0,0.0,0.0,debt consolidation,0,11873177.445066666,652308.0,15204.0,742.0,0,0,2,31299874.2,37.286432160804026,0.0,0.0,0.4147278393853736,8.62085635359116,7.548791718684501,3.2702034698471163,1.5679146695096577,-1.092159528422596,0.5029915864286145,1.0205715058077767,1.761991210956187
Rent,810711.0,5 years,0.0,7.0,14.5,63272.0,1.0,1.0,other,1,283800.0,24529.0,9661.0,704.0,0,2,1,11755309.5,48.55172413793103,0.06896551724137931,0.06896551724137931,0.030256157866366682,6.992987268398717,0.3500630927667196,0.16882667247268615,-0.06709846964955338,3.325598371342663,-4.29902614435934,-0.37996129677697743,-0.6572181810601855
Rent,713127.0,< 1 year,0.0,5.0,24.1,234828.0,0.0,0.0,debt consolidation,0,367114.0,137902.0,10400.0,731.0,1,2,1,17186360.7,30.33195020746888,0.0,0.0,0.193376495350758,5.7141586538461535,0.5147946999622788,0.12205886264496221,0.6398561028544006,-0.14880545183855717,0.32431733347684394,-0.09926182271832228,-2.240085849029193
Rent,1901520.0,8 years,0.0,14.0,14.0,81862.0,0.0,0.0,debt consolidation,0,70466.0,5016.0,22026.0,726.0,0,2,1,26621280.0,51.857142857142854,0.0,0.0,0.0026378896882494006,7.194225006810133,0.037057722243258026,0.0190429708612765,1.2561219575064264,0.5311335285936161,0.6795564409336757,-1.090182998625137,0.20309076509365884
Rent,832447.0,1 year,0.0,9.0,11.0,250382.0,0.0,0.0,debt consolidation,0,177276.0,132126.0,17343.0,746.0,0,2,1,9156917.0,67.81818181818181,0.0,0.0,0.15872001460753657,3.9999183147859845,0.21295770181164686,0.07743758288646715,-0.320944591295466,1.43872265946482,1.1519850995821788,-1.7059347702399261,0.13670019374740677
Home Mortgage,1873191.0,10+ years,0.0,7.0,15.5,711018.0,0.0,0.0,debt consolidation,0,330308.0,477755.0,10037.0,747.0,0,2,1,29034460.5,48.193548387096776,0.0,0.0,0.25504873768878883,15.552381189598485,0.17633439409008478,0.17693030411134714,1.104444031285133,0.3954056578672057,0.8169300799468736,-0.5025620164713068,-0.2003519311532366
Home Mortgage,1542268.0,10+ years,0.0,19.0,29.0,781792.0,0.0,0.0,debt consolidation,1,461692.0,569183.0,25961.0,716.0,1,1,0,44725772.0,24.689655172413794,0.0,0.0,0.3690558320603164,4.950592555499917,0.2993591256513135,0.05110362271966748,2.4271743018967196,-2.114356653997865,-0.24533105072718775,0.6546440960473174,-0.032928025807599105
Home Mortgage,0.0,10+ years,0.0,12.0,12.6,706244.0,0.0,0.0,debt consolidation,1,519706.0,533691.0,29425.0,729.0,0,2,1,0.0,57.85714285714286,0.0,0.0,2.1767,0.0,54.787312,0.11681254017702616,-3.950022569785921,-1.5062837313867166,0.5585410126304414,0.29840933538947645,1.7018691265297783
Rent,1892400.0,2 years,0.0,14.0,13.6,889482.0,0.0,0.0,debt consolidation,1,766920.0,545414.0,31225.0,686.0,0,1,0,25736640.0,50.44117647058824,0.0,0.0,0.28821285140562247,5.050440352281825,0.4052631578947368,0.15049686808270146,1.331445919606011,-0.2135123176077807,0.5498567040353259,-0.9262077552324682,1.2435584304820924
Home Mortgage,1164168.0,10+ years,0.0,10.0,16.3,424512.0,0.0,0.0,debt consolidation,1,359458.0,161310.0,21149.0,719.0,1,2,1,18975938.400000002,44.11042944785276,0.0,0.0,0.13856247551899725,4.587167241949974,0.3087681503013311,0.08689393524047556,0.7581706661938783,0.22622948977760118,0.5576173149943008,-0.8094536542455434,-0.5231408089801489
Own Home,1103425.0,10+ years,0.0,3.0,14.7,352528.0,0.0,0.0,debt consolidation,1,440572.0,303240.0,9379.0,693.0,0,2,1,16220347.5,47.142857142857146,0.0,0.0,0.27481704692208353,9.804039165511604,0.39927679724494186,0.2662942420455406,0.34180223232634405,0.8405685820269064,0.7949766451963575,-0.9097416467600375,-1.1055435916836294
